home_goals,away_goals,home_shots,away_shots,home_xg,away_xg,home_possession,home_final_fatigue,away_final_fatigue,home_avg_fatigue,away_avg_fatigue,home_effective_pressing,away_effective_pressing,run,home_pressing,away_pressing,fatigue_model
0,0,1,3,0.039920000000000004,0.117936,0.34444444444444444,0.18000000000000027,0.3600000000000004,0.09098901098901112,0.18197802197802213,0.7162499999999999,0.9099999999999999,121,low,medium,linear
0,0,3,1,0.118656,0.038944,0.7666666666666667,0.18000000000000027,0.3600000000000004,0.09098901098901112,0.18197802197802213,0.7162499999999999,0.9099999999999999,122,low,medium,linear
0,0,4,3,0.159072,0.11817599999999999,0.5,0.18000000000000027,0.3600000000000004,0.09098901098901112,0.18197802197802213,0.7162499999999999,0.9099999999999999,123,low,medium,linear
0,1,1,2,0.039488,0.07891999999999999,0.4111111111111111,0.18000000000000027,0.3600000000000004,0.09098901098901112,0.18197802197802213,0.7162499999999999,0.9099999999999999,124,low,medium,linear
0,0,2,3,0.079568,0.116592,0.4666666666666667,0.18000000000000027,0.3600000000000004,0.09098901098901112,0.18197802197802213,0.7162499999999999,0.9099999999999999,125,low,medium,linear
0,0,0,4,0.0,0.157624,0.37777777777777777,0.18000000000000027,0.3600000000000004,0.09098901098901112,0.18197802197802213,0.7162499999999999,0.9099999999999999,126,low,medium,linear
0,0,2,3,0.07944,0.11796000000000001,0.6222222222222222,0.18000000000000027,0.3600000000000004,0.09098901098901112,0.18197802197802213,0.7162499999999999,0.9099999999999999,127,low,medium,linear
0,0,4,7,0.158688,0.27388,0.5222222222222223,0.18000000000000027,0.3600000000000004,0.09098901098901112,0.18197802197802213,0.7162499999999999,0.9099999999999999,128,low,medium,linear
0,0,1,3,0.03944,0.117456,0.35555555555555557,0.18000000000000027,0.3600000000000004,0.09098901098901112,0.18197802197802213,0.7162499999999999,0.9099999999999999,129,low,medium,linear
0,0,2,4,0.07910400000000001,0.156592,0.32222222222222224,0.18000000000000027,0.3600000000000004,0.09098901098901112,0.18197802197802213,0.7162499999999999,0.9099999999999999,130,low,medium,linear
1,0,5,4,0.198,0.157864,0.4444444444444444,0.18000000000000027,0.3600000000000004,0.09098901098901112,0.18197802197802213,0.7162499999999999,0.9099999999999999,131,low,medium,linear
0,0,1,4,0.039760000000000004,0.15781599999999998,0.5,0.18000000000000027,0.3600000000000004,0.09098901098901112,0.18197802197802213,0.7162499999999999,0.9099999999999999,132,low,medium,linear
0,0,5,2,0.197504,0.07863200000000001,0.5666666666666667,0.18000000000000027,0.3600000000000004,0.09098901098901112,0.18197802197802213,0.7162499999999999,0.9099999999999999,133,low,medium,linear
0,0,3,3,0.118976,0.116976,0.5111111111111111,0.18000000000000027,0.3600000000000004,0.09098901098901112,0.18197802197802213,0.7162499999999999,0.9099999999999999,134,low,medium,linear
1,0,5,1,0.197376,0.039495999999999996,0.6222222222222222,0.18000000000000027,0.3600000000000004,0.09098901098901112,0.18197802197802213,0.7162499999999999,0.9099999999999999,135,low,medium,linear
0,1,3,6,0.118976,0.23527199999999998,0.37777777777777777,0.18000000000000027,0.3600000000000004,0.09098901098901112,0.18197802197802213,0.7162499999999999,0.9099999999999999,136,low,medium,linear
0,0,0,4,0.0,0.156472,0.2222222222222222,0.18000000000000027,0.3600000000000004,0.09098901098901112,0.18197802197802213,0.7162499999999999,0.9099999999999999,137,low,medium,linear
0,0,5,1,0.197904,0.039592,0.5444444444444444,0.18000000000000027,0.3600000000000004,0.09098901098901112,0.18197802197802213,0.7162499999999999,0.9099999999999999,138,low,medium,linear
0,0,2,5,0.079552,0.195776,0.36666666666666664,0.18000000000000027,0.3600000000000004,0.09098901098901112,0.18197802197802213,0.7162499999999999,0.9099999999999999,139,low,medium,linear
0,0,2,2,0.079296,0.079112,0.5111111111111111,0.18000000000000027,0.3600000000000004,0.09098901098901112,0.18197802197802213,0.7162499999999999,0.9099999999999999,140,low,medium,linear
0,1,6,3,0.238176,0.118584,0.5,0.18000000000000027,0.3600000000000004,0.09098901098901112,0.18197802197802213,0.7162499999999999,0.9099999999999999,141,low,medium,linear
