home_goals,away_goals,home_shots,away_shots,home_xg,away_xg,home_possession,run,home_pressing,away_pressing,fatigue_model
0,0,1,2,0.039456,0.072944,0.25555555555555554,322,low,high,linear
0,0,3,4,0.118144,0.148336,0.5111111111111111,323,low,high,linear
1,0,3,0,0.11830400000000002,0.0,0.5555555555555556,324,low,high,linear
0,0,8,2,0.31472,0.07719200000000001,0.6777777777777778,325,low,high,linear
1,1,6,3,0.237088,0.11352000000000001,0.4,326,low,high,linear
0,0,4,2,0.1568,0.075104,0.6,327,low,high,linear
0,0,4,1,0.158144,0.035103999999999996,0.6222222222222222,328,low,high,linear
0,0,4,1,0.155584,0.037191999999999996,0.5555555555555556,329,low,high,linear
0,0,4,2,0.157728,0.0746,0.6333333333333333,330,low,high,linear
0,0,4,2,0.15750399999999998,0.07467199999999999,0.6,331,low,high,linear
0,0,6,0,0.23616,0.0,0.5555555555555556,332,low,high,linear
0,0,3,6,0.11692799999999999,0.223368,0.4,333,low,high,linear
0,0,2,6,0.079168,0.222,0.36666666666666664,334,low,high,linear
0,1,2,3,0.079264,0.11207999999999999,0.6222222222222222,335,low,high,linear
0,0,0,6,0.0,0.230208,0.3333333333333333,336,low,high,linear
1,0,1,2,0.03872,0.07589599999999999,0.36666666666666664,337,low,high,linear
0,0,3,4,0.115968,0.15222400000000003,0.3333333333333333,338,low,high,linear
